100	100	1480
1	1	0.812
4	1	0.235
7	1	0.275
13	1	0.863
17	1	0.952
18	1	0.347
19	1	0.297
20	1	0.404
21	1	0.302
22	1	0.757
23	1	0.360
24	1	0.125
25	1	0.617
32	1	0.098
38	1	0.568
39	1	0.107
40	1	0.356
51	1	0.363
67	1	0.068
69	1	0.627
74	1	0.486
79	1	0.594
80	1	0.657
81	1	0.795
87	1	0.625
89	1	0.069
90	1	0.867
91	1	0.458
92	1	0.078
93	1	0.905
94	1	0.282
97	1	0.234
100	1	0.614
9	2	0.384
13	2	0.381
18	2	0.476
20	2	0.638
24	2	0.684
32	2	0.246
58	2	0.873
81	2	0.099
87	2	0.624
99	2	0.542
11	3	0.557
13	3	0.749
35	3	0.910
51	3	0.457
61	3	0.215
62	3	0.566
72	3	0.444
87	3	0.296
93	3	0.090
4	4	0.662
7	4	0.200
17	4	0.960
18	4	0.665
19	4	0.541
20	4	0.869
21	4	0.557
22	4	0.021
23	4	0.483
24	4	0.808
25	4	0.736
40	4	0.572
46	4	0.859
47	4	0.022
51	4	0.009
52	4	0.439
63	4	0.402
65	4	0.631
67	4	0.718
68	4	0.647
72	4	0.538
78	4	0.333
85	4	0.775
89	4	0.205
90	4	0.449
91	4	0.660
92	4	0.753
93	4	0.805
94	4	0.029
100	4	0.780
8	5	0.076
15	5	0.257
17	5	0.798
54	5	0.468
58	5	0.367
63	5	0.462
4	6	0.830
17	6	0.220
25	6	0.606
26	6	0.554
33	6	0.556
41	6	0.848
73	6	0.061
75	6	0.076
95	6	0.120
98	6	0.621
4	7	0.567
7	7	0.076
10	7	0.325
17	7	0.252
18	7	0.133
19	7	0.564
20	7	0.541
21	7	0.069
22	7	0.988
23	7	0.251
24	7	0.315
25	7	0.301
30	7	0.459
40	7	0.042
41	7	0.945
50	7	0.449
51	7	0.528
61	7	0.346
63	7	0.707
67	7	0.256
77	7	0.037
81	7	0.952
83	7	0.998
87	7	0.075
89	7	0.724
90	7	0.409
91	7	0.948
92	7	0.919
93	7	0.121
94	7	0.592
95	7	0.893
99	7	0.282
100	7	0.360
5	8	0.194
11	8	0.274
29	8	0.806
41	8	0.377
59	8	0.416
61	8	0.748
62	8	0.054
71	8	0.319
73	8	0.661
76	8	0.133
85	8	0.592
3	9	0.954
18	9	0.785
39	9	0.732
52	9	0.679
55	9	0.678
66	9	0.516
81	9	0.001
85	9	0.376
90	9	0.435
99	9	0.245
3	10	0.209
9	10	0.651
16	10	0.476
26	10	0.230
44	10	0.174
46	10	0.523
50	10	0.653
54	10	0.458
60	10	0.296
67	10	0.173
71	10	0.252
85	10	0.851
28	11	0.967
34	11	0.757
35	11	0.636
38	11	0.188
47	11	0.139
51	11	0.600
71	11	0.200
87	11	0.294
89	11	0.575
90	11	0.558
91	11	0.772
4	12	0.489
9	12	0.817
24	12	0.792
26	12	0.007
44	12	0.118
52	12	0.465
66	12	0.707
68	12	0.324
75	12	0.445
79	12	0.310
87	12	0.235
89	12	0.200
92	12	0.664
7	13	0.930
25	13	0.766
33	13	0.969
40	13	0.424
43	13	0.658
59	13	0.517
82	13	0.009
86	13	0.415
92	13	0.992
1	14	0.815
3	14	0.116
23	14	0.001
36	14	0.164
39	14	0.971
48	14	0.563
51	14	0.843
66	14	0.814
68	14	0.640
77	14	0.003
79	14	0.902
91	14	0.056
1	15	0.089
16	15	0.995
46	15	0.477
52	15	0.953
57	15	0.794
59	15	0.886
68	15	0.880
69	15	0.714
73	15	0.019
83	15	0.132
6	16	0.298
10	16	0.989
20	16	0.091
21	16	0.377
26	16	0.767
43	16	0.159
44	16	0.174
55	16	0.115
63	16	0.401
69	16	0.306
79	16	0.093
88	16	0.315
97	16	0.032
4	17	0.719
7	17	0.524
16	17	0.491
17	17	0.261
18	17	0.493
19	17	0.856
20	17	0.724
21	17	0.199
22	17	0.157
23	17	0.370
24	17	0.862
25	17	0.685
40	17	0.634
43	17	0.803
51	17	0.141
64	17	0.446
67	17	0.079
75	17	0.166
80	17	0.685
83	17	0.955
85	17	0.226
86	17	0.498
90	17	0.876
91	17	0.420
92	17	0.488
93	17	0.460
94	17	0.516
98	17	0.174
100	17	0.272
4	18	0.232
7	18	0.900
17	18	0.909
18	18	0.604
19	18	0.365
20	18	0.599
21	18	0.668
22	18	0.895
23	18	0.087
24	18	0.539
25	18	0.428
40	18	0.617
51	18	0.559
58	18	0.236
67	18	0.226
75	18	0.399
90	18	0.105
91	18	0.010
92	18	0.059
93	18	0.323
94	18	0.779
100	18	0.335
1	19	0.731
4	19	0.620
7	19	0.993
17	19	0.648
18	19	0.540
19	19	0.232
20	19	0.740
21	19	0.889
22	19	0.860
23	19	0.597
24	19	0.655
25	19	0.915
37	19	0.180
40	19	0.433
44	19	0.627
45	19	0.907
51	19	0.290
63	19	0.014
65	19	0.014
67	19	0.632
90	19	0.295
91	19	0.622
92	19	0.048
93	19	0.995
94	19	0.207
96	19	0.386
100	19	0.607
4	20	0.348
7	20	0.718
17	20	0.028
18	20	0.067
19	20	0.927
20	20	0.088
21	20	0.332
22	20	0.526
23	20	0.247
24	20	0.543
25	20	0.781
40	20	0.522
43	20	0.409
51	20	0.932
67	20	0.147
75	20	0.921
89	20	0.843
90	20	0.417
91	20	0.280
92	20	0.598
93	20	0.036
94	20	0.064
100	20	0.323
4	21	0.098
7	21	0.170
17	21	0.371
18	21	0.040
19	21	0.709
20	21	0.641
21	21	0.174
22	21	0.062
23	21	0.407
24	21	0.463
25	21	0.203
28	21	0.067
40	21	0.870
51	21	0.598
67	21	0.023
70	21	0.865
75	21	0.511
76	21	0.295
90	21	0.899
91	21	0.453
92	21	0.058
93	21	0.106
94	21	0.998
100	21	0.866
4	22	0.615
7	22	0.027
13	22	0.157
17	22	0.323
18	22	0.464
19	22	0.099
20	22	0.571
21	22	0.326
22	22	0.450
23	22	0.578
24	22	0.075
25	22	0.057
27	22	0.746
28	22	0.438
31	22	0.793
34	22	0.547
40	22	0.301
51	22	0.522
56	22	0.731
62	22	0.260
67	22	0.562
76	22	0.167
90	22	0.242
91	22	0.913
92	22	0.826
93	22	0.445
94	22	0.982
95	22	0.653
98	22	0.290
100	22	0.578
