65536	1	32768
1	1	0.2463
2	1	0.21324
4	1	0.65215
5	1	0.06611
8	1	0.98641
9	1	0.13895
10	1	0.67427
12	1	0.21574
13	1	0.62577
15	1	0.67316
18	1	0.74502
19	1	0.35862
20	1	0.90145
21	1	0.37842
23	1	0.26718
24	1	0.96183
25	1	0.42166
26	1	0.14537
27	1	0.58624
29	1	0.24761
31	1	0.0123
36	1	0.14448
37	1	0.48348
39	1	0.82398
43	1	0.93149
44	1	0.27953
48	1	0.27321
49	1	0.93535
50	1	0.308
52	1	0.10439
53	1	0.32318
57	1	0.89264
59	1	0.27628
61	1	0.21057
63	1	0.48522
64	1	0.53951
65	1	0.15486
66	1	0.90008
67	1	0.25368
71	1	0.16084
73	1	0.18373
75	1	0.52543
79	1	0.76992
82	1	0.12543
83	1	0.99456
84	1	0.76392
85	1	0.00951
87	1	0.67047
88	1	0.81817
90	1	0.86733
93	1	0.6806
94	1	0.78104
95	1	0.50494
97	1	0.80497
102	1	0.69964
104	1	0.45413
106	1	0.85921
108	1	0.05691
109	1	0.04641
110	1	0.16287
114	1	0.45589
116	1	0.20818
117	1	0.13859
118	1	0.36728
122	1	0.93514
124	1	0.96956
125	1	0.51906
126	1	0.09269
130	1	0.66351
132	1	0.16517
137	1	0.52267
138	1	0.47611
139	1	0.77994
141	1	0.63148
142	1	0.8205
144	1	0.74859
153	1	0.42416
154	1	0.00203
158	1	0.1617
161	1	0.01433
167	1	0.92059
168	1	0.7121
169	1	0.60028
173	1	0.38076
177	1	0.66645
178	1	0.57731
179	1	0.87485
181	1	0.29822
183	1	0.25901
185	1	0.10715
188	1	0.23366
189	1	0.6608
191	1	0.91387
192	1	0.80794
197	1	0.37331
198	1	0.47448
199	1	0.72063
200	1	0.14592
201	1	0.41076
203	1	0.46866
204	1	0.66681
206	1	0.11897
207	1	0.88738
208	1	0.94821
209	1	0.08107
210	1	0.02104
215	1	0.33491
222	1	0.96189
225	1	0.11102
226	1	0.67366
231	1	0.39037
233	1	0.82318
234	1	0.80277
240	1	0.27856
243	1	0.61071
245	1	0.6509
246	1	0.30236
248	1	0.58401
251	1	0.78271
252	1	0.04548
253	1	0.34435
256	1	0.99481
257	1	0.26193
260	1	0.55045
262	1	0.99409
263	1	0.80521
264	1	0.49294
268	1	0.31827
