125	125	600
2	1	-1
6	1	-1
26	1	-1
1	2	-1
3	2	-1
7	2	-1
27	2	-1
2	3	-1
4	3	-1
8	3	-1
28	3	-1
3	4	-1
5	4	-1
9	4	-1
29	4	-1
4	5	-1
10	5	-1
30	5	-1
1	6	-1
7	6	-1
11	6	-1
31	6	-1
2	7	-1
6	7	-1
8	7	-1
12	7	-1
32	7	-1
3	8	-1
7	8	-1
9	8	-1
13	8	-1
33	8	-1
4	9	-1
8	9	-1
10	9	-1
14	9	-1
34	9	-1
5	10	-1
9	10	-1
15	10	-1
35	10	-1
6	11	-1
12	11	-1
16	11	-1
36	11	-1
7	12	-1
11	12	-1
13	12	-1
17	12	-1
37	12	-1
8	13	-1
12	13	-1
14	13	-1
18	13	-1
38	13	-1
9	14	-1
13	14	-1
15	14	-1
19	14	-1
39	14	-1
10	15	-1
14	15	-1
20	15	-1
40	15	-1
11	16	-1
17	16	-1
21	16	-1
41	16	-1
12	17	-1
16	17	-1
18	17	-1
22	17	-1
42	17	-1
13	18	-1
17	18	-1
19	18	-1
23	18	-1
43	18	-1
14	19	-1
18	19	-1
20	19	-1
24	19	-1
44	19	-1
15	20	-1
19	20	-1
25	20	-1
45	20	-1
16	21	-1
22	21	-1
46	21	-1
17	22	-1
21	22	-1
23	22	-1
47	22	-1
18	23	-1
22	23	-1
24	23	-1
48	23	-1
19	24	-1
23	24	-1
25	24	-1
49	24	-1
20	25	-1
24	25	-1
50	25	-1
1	26	-1
27	26	-1
31	26	-1
51	26	-1
2	27	-1
26	27	-1
28	27	-1
32	27	-1
52	27	-1
3	28	-1
27	28	-1
29	28	-1
33	28	-1
53	28	-1
4	29	-1
28	29	-1
30	29	-1
34	29	-1
54	29	-1
5	30	-1
29	30	-1
35	30	-1
55	30	-1
6	31	-1
26	31	-1
32	31	-1
36	31	-1
56	31	-1
7	32	-1
27	32	-1
31	32	-1
33	32	-1
37	32	-1
57	32	-1
8	33	-1
28	33	-1
32	33	-1
34	33	-1
38	33	-1
58	33	-1
9	34	-1
29	34	-1
33	34	-1
35	34	-1
39	34	-1
59	34	-1
10	35	-1
30	35	-1
34	35	-1
40	35	-1
60	35	-1
11	36	-1
31	36	-1
37	36	-1
41	36	-1
61	36	-1
12	37	-1
32	37	-1
36	37	-1
38	37	-1
42	37	-1
62	37	-1
13	38	-1
33	38	-1
37	38	-1
39	38	-1
43	38	-1
63	38	-1
14	39	-1
34	39	-1
38	39	-1
40	39	-1
44	39	-1
64	39	-1
15	40	-1
35	40	-1
39	40	-1
45	40	-1
65	40	-1
16	41	-1
36	41	-1
42	41	-1
46	41	-1
66	41	-1
17	42	-1
37	42	-1
41	42	-1
43	42	-1
47	42	-1
67	42	-1
18	43	-1
38	43	-1
42	43	-1
44	43	-1
48	43	-1
68	43	-1
19	44	-1
39	44	-1
43	44	-1
45	44	-1
49	44	-1
69	44	-1
20	45	-1
40	45	-1
44	45	-1
50	45	-1
70	45	-1
21	46	-1
41	46	-1
47	46	-1
71	46	-1
22	47	-1
42	47	-1
46	47	-1
48	47	-1
72	47	-1
23	48	-1
43	48	-1
47	48	-1
49	48	-1
73	48	-1
24	49	-1
44	49	-1
48	49	-1
50	49	-1
74	49	-1
25	50	-1
45	50	-1
49	50	-1
75	50	-1
26	51	-1
52	51	-1
56	51	-1
76	51	-1
27	52	-1
