20	30	600
1	1	0.235
2	1	0.275
3	1	0.952
4	1	0.347
5	1	0.297
6	1	0.404
7	1	0.302
8	1	0.757
9	1	0.360
10	1	0.125
11	1	0.617
12	1	0.356
13	1	0.363
14	1	0.068
15	1	0.867
16	1	0.458
17	1	0.078
18	1	0.905
19	1	0.282
20	1	0.614
1	2	0.662
2	2	0.200
3	2	0.960
4	2	0.665
5	2	0.541
6	2	0.869
7	2	0.557
8	2	0.021
9	2	0.483
10	2	0.808
11	2	0.736
12	2	0.572
13	2	0.009
14	2	0.718
15	2	0.449
16	2	0.660
17	2	0.753
18	2	0.805
19	2	0.029
20	2	0.780
1	3	0.567
2	3	0.076
3	3	0.252
4	3	0.133
5	3	0.564
6	3	0.541
7	3	0.069
8	3	0.988
9	3	0.251
10	3	0.315
11	3	0.301
12	3	0.042
13	3	0.528
14	3	0.256
15	3	0.409
16	3	0.948
17	3	0.919
18	3	0.121
19	3	0.592
20	3	0.360
1	4	0.719
2	4	0.524
3	4	0.261
4	4	0.493
5	4	0.856
6	4	0.724
7	4	0.199
8	4	0.157
9	4	0.370
10	4	0.862
11	4	0.685
12	4	0.634
13	4	0.141
14	4	0.079
15	4	0.876
16	4	0.420
17	4	0.488
18	4	0.460
19	4	0.516
20	4	0.272
1	5	0.232
2	5	0.900
3	5	0.909
4	5	0.604
5	5	0.365
6	5	0.599
7	5	0.668
8	5	0.895
9	5	0.087
10	5	0.539
11	5	0.428
12	5	0.617
13	5	0.559
14	5	0.226
15	5	0.105
16	5	0.010
17	5	0.059
18	5	0.323
19	5	0.779
20	5	0.335
1	6	0.620
2	6	0.993
3	6	0.648
4	6	0.540
5	6	0.232
6	6	0.740
7	6	0.889
8	6	0.860
9	6	0.597
10	6	0.655
11	6	0.915
12	6	0.433
13	6	0.290
14	6	0.632
15	6	0.295
16	6	0.622
17	6	0.048
18	6	0.995
19	6	0.207
20	6	0.607
1	7	0.348
2	7	0.718
3	7	0.028
4	7	0.067
5	7	0.927
6	7	0.088
7	7	0.332
8	7	0.526
9	7	0.247
10	7	0.543
11	7	0.781
12	7	0.522
13	7	0.932
14	7	0.147
15	7	0.417
16	7	0.280
17	7	0.598
18	7	0.036
19	7	0.064
20	7	0.323
1	8	0.098
2	8	0.170
3	8	0.371
4	8	0.040
5	8	0.709
6	8	0.641
7	8	0.174
8	8	0.062
9	8	0.407
10	8	0.463
11	8	0.203
12	8	0.870
13	8	0.598
14	8	0.023
15	8	0.899
16	8	0.453
17	8	0.058
18	8	0.106
19	8	0.998
20	8	0.866
1	9	0.615
2	9	0.027
3	9	0.323
4	9	0.464
5	9	0.099
6	9	0.571
7	9	0.326
8	9	0.450
9	9	0.578
10	9	0.075
11	9	0.057
12	9	0.301
13	9	0.522
14	9	0.562
15	9	0.242
16	9	0.913
17	9	0.826
18	9	0.445
19	9	0.982
20	9	0.578
1	10	0.234
2	10	0.811
3	10	0.451
4	10	0.250
5	10	0.955
6	10	0.143
7	10	0.513
8	10	0.972
9	10	0.648
10	10	0.615
11	10	0.470
12	10	0.578
13	10	0.911
14	10	0.376
15	10	0.229
16	10	0.424
17	10	0.274
18	10	0.445
19	10	0.628
20	10	0.535
1	11	0.385
2	11	0.873
3	11	0.300
4	11	0.400
5	11	0.518
6	11	0.062
7	11	0.231
8	11	0.118
9	11	0.099
10	11	0.890
11	11	0.033
12	11	0.839
13	11	0.507
14	11	0.114
15	11	0.490
16	11	0.599
17	11	0.090
18	11	0.978
19	11	0.653
20	11	0.461
1	12	0.864
2	12	0.263
3	12	0.824
4	12	0.329
5	12	0.941
6	12	0.244
7	12	0.957
8	12	0.511
9	12	0.565
10	12	0.994
11	12	0.771
12	12	0.314
13	12	0.058
14	12	0.044
15	12	0.813
16	12	0.412
17	12	0.384
18	12	0.523
19	12	0.892
20	12	0.406
1	13	0.604
2	13	0.095
3	13	0.336
4	13	0.145
5	13	0.245
6	13	0.379
7	13	0.270
8	13	0.216
9	13	0.634
10	13	0.800
11	13	0.209
12	13	0.896
13	13	0.746
14	13	0.536
15	13	0.970
16	13	0.565
17	13	0.218
18	13	0.858
19	13	0.862
20	13	0.313
1	14	0.327
2	14	0.840
3	14	0.493
4	14	0.052
5	14	0.778
6	14	0.427
7	14	0.280
8	14	0.334
9	14	0.367
10	14	0.795
11	14	0.039
12	14	0.727
13	14	0.873
14	14	0.286
15	14	0.657
16	14	0.232
17	14	0.622
18	14	0.075
19	14	0.967
20	14	0.610
1	15	0.384
2	15	0.031
3	15	0.858
4	15	0.604
5	15	0.848
6	15	0.505
7	15	0.008
8	15	0.919
9	15	0.411
10	15	0.732
11	15	0.151
12	15	0.815
13	15	0.910
14	15	0.778
15	15	0.757
16	15	0.405
17	15	0.702
