125	63	125
96	1	1
108	1	1
57	2	1
16	2	1
110	3	1
78	3	1
62	4	1
67	4	1
125	5	1
112	5	1
119	6	1
8	6	1
113	7	1
75	7	1
2	8	1
104	8	1
39	9	1
88	9	1
14	10	1
65	10	1
58	11	1
85	11	1
7	12	1
17	12	1
18	13	1
68	13	1
36	14	1
43	14	1
56	15	1
10	15	1
60	16	1
82	16	1
3	17	1
69	17	1
59	18	1
114	18	1
77	19	1
74	19	1
105	20	1
97	20	1
34	21	1
12	21	1
124	22	1
5	22	1
118	23	1
47	23	1
40	24	1
53	24	1
98	25	1
83	25	1
11	26	1
42	26	1
54	27	1
29	27	1
50	28	1
6	28	1
81	29	1
13	29	1
122	30	1
117	30	1
92	31	1
89	31	1
25	32	1
102	32	1
46	33	1
80	33	1
63	34	1
32	34	1
20	35	1
61	35	1
115	36	1
109	36	1
103	37	1
64	37	1
52	38	1
33	38	1
45	39	1
76	39	1
99	40	1
79	40	1
31	41	1
90	41	1
48	42	1
24	42	1
84	43	1
49	43	1
55	44	1
116	44	1
71	45	1
37	45	1
21	46	1
28	46	1
1	47	1
4	47	1
73	48	1
41	48	1
121	49	1
19	49	1
66	50	1
93	50	1
30	51	1
94	51	1
95	52	1
27	52	1
100	53	1
38	53	1
26	54	1
106	54	1
70	55	1
51	55	1
44	56	1
111	56	1
107	57	1
101	57	1
23	58	1
22	58	1
15	59	1
87	59	1
123	60	1
9	60	1
86	61	1
72	61	1
91	62	1
35	62	1
120	63	1
